Title,Category
"Stranger Online (TodaysGirls.com, No. 1)","Young Adult Fiction , Girls & Women"
The Island Stallion (Black Stallion),"Young Adult Fiction , Animals , Horses"
Extras (The Uglies),"Young Adult Fiction , Science Fiction , General"
"Only You, Sierra (The Sierra Jensen Series #1)","Young Adult Fiction , General"
The Great Brain,"Young Adult Fiction , General"
The Land of the Silver Apples (Sea of Trolls),"Young Adult Fiction , Fantasy , General"
Maximum Ride Saving The World And Other Extreme Sports,"Young Adult Fiction , Action & Adventure , General"
Cupcake,"Young Adult Fiction , Lifestyles , City & Town Life"
The Sacred Hoop,"Young Adult Fiction , General"
The Red Badge of Courage (Puffin Classics),"Young Adult Fiction , Historical , United States , Civil War Period (1850-1877)"
"Drums, Girls, and Dangerous Pie","Young Adult Fiction , Health & Daily Living , Diseases, Illnesses & Injuries"
The Beaded Moccasins,"Young Adult Fiction , People & Places , United States , Native American"
Bound,"Young Adult Fiction , Historical , Asia"
Shark Girl,"Young Adult Fiction , Social Themes , Self-Esteem & Self-Reliance"
Strange Stories of the Supernatural (Watermill Classics),"Young Adult Fiction , General"
Spider-Man: Saga of the Sandman,"Young Adult Fiction , Comics & Graphic Novels , Superheroes"
Fantastic Four Vol. 6: Rising Storm,"Young Adult Fiction , Comics & Graphic Novels , Superheroes"
Ultimate Annuals - Volume 1,"Young Adult Fiction , Comics & Graphic Novels , Superheroes"
The Night I Disappeared,"Young Adult Fiction , Mysteries & Detective Stories"
Growing Wings,"Young Adult Fiction , Girls & Women"
The Shadow Thieves (1) (The Cronus Chronicles),"Young Adult Fiction , Family , General"
Cracker!: The Best Dog in Vietnam,"Young Adult Fiction , Historical , Military & Wars"
The Sisterhood of the Traveling Pants: The Official Scrapbook,"Young Adult Fiction , Media Tie-In"
You're Only Old Once!: A Book for Obsolete Children,"Young Adult Fiction , Humorous , General"
"There's a New Name in School (The Ashleys, Book 1)","Young Adult Fiction , School & Education , General"
Sweet 16,"Young Adult Fiction , Social Themes , Emotions & Feelings"
"The Bet's On, Lizzie Bingman!","Young Adult Fiction , General"
Runner,"Young Adult Fiction , Family , Parents"
Prada Princesses (3) (Project Fashion),"Young Adult Fiction , Fashion & Beauty"
Chicken Boy,"Young Adult Fiction , Family , Multigenerational"
The Misfits,"Young Adult Fiction , School & Education , General"
The Light in the Forest,"Young Adult Fiction , People & Places , United States , Native American"
The Phantom Tollbooth,"Young Adult Fiction , Fantasy , General"
I'm Not Who You Think I Am,"Young Adult Fiction , Action & Adventure , General"
Penelope,"Young Adult Fiction , Fairy Tales & Folklore , General"
Homecoming,"Young Adult Fiction , Family , Orphans & Foster Homes"
"The Subtle Knife (His Dark Materials, Book 2)","Young Adult Fiction , Fantasy , General"
The Call of the Wild: Complete and Unabridged (Puffin Classics),"Young Adult Fiction , General"
Haveli,"Young Adult Fiction , Girls & Women"
The Search for Delicious,"Young Adult Fiction , Fantasy , General"
The Dark is Rising (The Dark is Rising Sequence),"Young Adult Fiction , Fantasy , General"
Running Scared (The Nancy Drew Files),"Young Adult Fiction , Girls & Women"
The Adventures of Blue Avenger,"Young Adult Fiction , Romance , General"
Let the Circle Be Unbroken (Logan Family Saga),"Young Adult Fiction , People & Places , United States , African American"
After the Rain,"Young Adult Fiction , General"
Spy Kids Adventures #1: One Agent to Many,"Young Adult Fiction , General"
"The Pool of Fire: (The Tripods Trilogy, Book 4)","Young Adult Fiction , General"
Scorpions,"Young Adult Fiction , Social Themes , General"
The True Meaning of Cleavage,"Young Adult Fiction , School & Education , General"
In the Forests of the Night (Den of Shadows),"Young Adult Fiction , Horror"
Charley Skedaddle,"Young Adult Fiction , Historical , United States , General"
Someone Like You,"Young Adult Fiction , General"
Something Upstairs,"Young Adult Fiction , General"
Tithe: A Modern Faerie Tale,"Young Adult Fiction , Fantasy , General"
The Mouse Rap,"Young Adult Fiction , Humorous , General"
Missing Pieces,"Young Adult Fiction , Family , Parents"
I Know What You Did Last Summer,"Young Adult Fiction , Horror"
Squashed,"Young Adult Fiction , General"
Julie's Wolf Pack (Julie of the Wolves),"Young Adult Fiction , Animals , General"
Eyes of the Emperor,"Young Adult Fiction , Historical , United States , 20th Century"
"Peaches (Peaches, 1)","Young Adult Fiction , Girls & Women"
The Black Pearl,"Young Adult Fiction , Action & Adventure , General"
"Something Old, Something New (Cedar River Daydreams #11)","Young Adult Fiction , General"
Celine (A Sunburst Book),"Young Adult Fiction , School & Education , General"
The Cryptic Clue (Heather Reed Mystery),"Young Adult Fiction , General"
What Janie Found,"Young Adult Fiction , Mysteries & Detective Stories"
A Jar of Dreams,"Young Adult Fiction , Historical , United States , General"
The Tale of Troy: Retold from the Ancient Authors (Puffin Classics),"Young Adult Fiction , Classics"
"Thomas Merton: Poet, Prophet, Priest","Young Adult Fiction , Biographical"
Black Beauty (Puffin Classics),"Young Adult Fiction , Classics"
Letters From a Slave Girl: The Story of Harriet Jacobs,"Young Adult Fiction , Historical , United States , General"
Gentlehands (Harper Keypoint Book),"Young Adult Fiction , Historical , Holocaust"
I Know What You Did Last Summer,"Young Adult Fiction , General"
Listen for Rachel,"Young Adult Fiction , General"
Ask the Bones: Scary Stories from Around the World,"Young Adult Fiction , Horror"
Things Not Seen,"Young Adult Fiction , Science Fiction , General"
The Mystery of the Yellow Hands (The Baker Street Mysteries),"Young Adult Fiction , Social Themes , Friendship"
"Girls in Pants (Sisterhood of Traveling Pants, Book 3)","Young Adult Fiction , Social Themes , Friendship"
Last Shot (A Final Four Mystery),"Young Adult Fiction , Mysteries & Detective Stories"
White Fang (Watermill Classics),"Young Adult Fiction , General"
P.C. Hawke Mysteries: The Scream Museum - Book #1,"Young Adult Fiction , Mysteries & Detective Stories"
Half-Moon Investigations,"Young Adult Fiction , Historical , Europe"
Staying Fat for Sarah Byrnes,"Young Adult Fiction , Social Themes , Friendship"
Thieves Like Us,"Young Adult Fiction , Social Themes , General"
Endymion Spring,"Young Adult Fiction , Fantasy , General"
Thirteen Reasons Why,"Young Adult Fiction , Social Themes , Friendship"
"Foundling (Monster Blood Tattoo, Book 1)","Young Adult Fiction , Fantasy , General"
The Ghost of Blackwood Hall (Nancy Drew Mystery Stories),"Young Adult Fiction , Girls & Women"
The Hero and the Crown,"Young Adult Fiction , Girls & Women"
Eagle Strike (An Alex Rider Adventure),"Young Adult Fiction , Action & Adventure , General"
What Would Jesus Pray?: A Story to Change the World,"Young Adult Fiction , Religious , Christian , General"
"Pretty Little Liars (Pretty Little Liars, Book 1)","Young Adult Fiction , Social Themes , Friendship"
The Coyote Bead,"Young Adult Fiction , Historical , General"
"The Clue of the Leaning Chimney (Nancy Drew, Book 26)","Young Adult Fiction , Girls & Women"
Nancy Drew 27: the Secret of the Wooden Lady,"Young Adult Fiction , Girls & Women"
"The Secret of Skull Mountain (Hardy Boys, Book 27)","Young Adult Fiction , Mysteries & Detective Stories"
"The Phantom Freighter (The Hardy Boys, No. 26)","Young Adult Fiction , Mysteries & Detective Stories"
101 Ways to Bug Your Teacher,"Young Adult Fiction , Humorous , General"
Seventeen Against the Dealer (The Tillerman Series #7),"Young Adult Fiction , Social Themes , Emotions & Feelings"
Vision Quest,"Young Adult Fiction , General"
"Lisa, Bright and Dark","Young Adult Fiction , Girls & Women"
Witch Child,"Young Adult Fiction , Historical , United States , Colonial & Revolutionary Periods"
Half-Moon Investigations,"Young Adult Fiction , Mysteries & Detective Stories"
"Inu-Yasha (Inu-Yasha Series, Volume 12)","Young Adult Fiction , Comics & Graphic Novels , Manga"
"The Secret in the Old Attic (Nancy Drew, Book 21)","Young Adult Fiction , Girls & Women"
The Phantom of Pine Hill,"Young Adult Fiction , Girls & Women"
Teen Idol,"Young Adult Fiction , Girls & Women"
Cirque Du Freak #7: Hunters of the Dusk: Book 7 in the Saga of Darren Shan,"Young Adult Fiction , Horror"
The Merlin Effect,"Young Adult Fiction , Fantasy , General"
Ark Angel (An Alex Rider Adventure),"Young Adult Fiction , Action & Adventure , General"
Rainbow Boys,"Young Adult Fiction , School & Education , General"
Kissing The Rain,"Young Adult Fiction , Law & Crime"
So Little Time #6: Secret Crush,"Young Adult Fiction , Media Tie-In"
"Untouchable (Private, Book 3)","Young Adult Fiction , School & Education , General"
"Private (Private, Book 1)","Young Adult Fiction , School & Education , General"
"Invitation Only (Private, Book 2)","Young Adult Fiction , School & Education , General"
Who I Am: Caitlin: Book 3 (Diary of a Teenage Girl),"Young Adult Fiction , Religious , Christian , General"
"The Amulet of Samarkand (The Bartimaeus Trilogy, Book 1)","Young Adult Fiction , Fantasy , General"
So Cool (Sweet Valley High Sr. Year(TM)),"Young Adult Fiction , Social Themes , General"
"The Secret Garden, A Watermill Classic","Young Adult Fiction , Family , Orphans & Foster Homes"
The Secret of Sarah Revere,"Young Adult Fiction , Historical , General"
The Experiment: What Would Happen If You Really Tried to Live Everyday As Jesus Would?,"Young Adult Fiction , Religious , Christian , General"
Dreamland,"Young Adult Fiction , Family , Siblings"
Deep and Dark and Dangerous,"Young Adult Fiction , Horror"
Peak (A Peak Marcello Adventure),"Young Adult Fiction , People & Places , Asia"
Dead Is the New Black,"Young Adult Fiction , Fantasy , General"
Fantastic Five: The Final Doom TPB,"Young Adult Fiction , Fantasy , General"
Red Cap,"Young Adult Fiction , Historical , General"
48 Shades of Brown,"Young Adult Fiction , Romance , General"
"Insatiable: The Compelling Story of Four Teens, Food and Its Power","Young Adult Fiction , Social Themes , Self-Esteem & Self-Reliance"
A Month of Seven Days,"Young Adult Fiction , General"
Diamond (The Divas),"Young Adult Fiction , Girls & Women"
"Define ""Normal""","Young Adult Fiction , Family , Parents"
Richard M. Nixon: The Complex President (MAKERS OF AMERICA),"Young Adult Fiction , Biographical"
"The House of the Scorpion (House of the Scorpion, The)","Young Adult Fiction , Fantasy , General"
Sun-kissed (Au Pairs),"Young Adult Fiction , Social Themes , New Experience"
Becoming Me: Caitlin: Book 1 (Diary of a Teenage Girl),"Young Adult Fiction , Religious , Christian , General"
"Confessions (Private, Book 4)","Young Adult Fiction , School & Education , General"
"Reckless (The It Girl, No. 3)","Young Adult Fiction , School & Education , General"
Ghost Canoe,"Young Adult Fiction , Historical , General"
The Ruby in the Smoke: A Sally Lockhart Mystery,"Young Adult Fiction , General"
Lucas,"Young Adult Fiction , Social Themes , Friendship"
The Clue of the Whistling Bagpipes (Nancy Drew),"Young Adult Fiction , Girls & Women"
His Dark Materials: The Amber Spyglass (Book 3),"Young Adult Fiction , Fantasy , General"
Eldest,"Young Adult Fiction , Fantasy , Epic"
Unforgettable (It Girl Novel #4),"Young Adult Fiction , School & Education , General"
Harlequin Pink: A Girl In A Million,"Young Adult Fiction , Comics & Graphic Novels , Manga"
Planet Janet,"Young Adult Fiction , School & Education , General"
"The Clue of the Tapping Heels (Nancy Drew, Book 16)","Young Adult Fiction , Girls & Women"
The Enchanted Castle (Wordsworth Children's Classics),"Young Adult Fiction , Fantasy , General"
Midnight Predator (Den of Shadows),"Young Adult Fiction , Fantasy , General"
"Last Shot: Mystery at the Final Four (The Sports Beat, 1)","Young Adult Fiction , Mysteries & Detective Stories"
His Dark Materials: The Golden Compass (Book 1),"Young Adult Fiction , Fantasy , General"
A Song for Summer,"Young Adult Fiction , Historical , Europe"
"Mississippi Jack: Being an Account of the Further Waterborne Adventures of Jacky Faber, Midshipman, Fine Lady, and Lily of the West (Bloody Jack Adventures, 5)","Young Adult Fiction , Action & Adventure , Pirates"
Dreamland,"Young Adult Fiction , Girls & Women"
Away Laughing on a Fast Camel: Even More Confessions of Georgia Nicolson,"Young Adult Fiction , Humorous , General"
"Would I Lie to You (Gossip Girl, No. 10)","Young Adult Fiction , School & Education , Boarding School & Prep School"
Revenge of the Wannabes,"Young Adult Fiction , Girls & Women"
Gingerbread,"Young Adult Fiction , Family , Blended Families"
"American Beauty (A-List, Book 7)","Young Adult Fiction , Romance , General"
Song of the Buffalo Boy (Great Episodes),"Young Adult Fiction , Historical , General"
"Dancing in My Nuddy-Pants: Even Further Confessions of Georgia Nicolson (Confessions of Georgia Nicolson, Book 4)","Young Adult Fiction , Girls & Women"
Witch Week (Chrestomanci Quartet),"Young Adult Fiction , Fantasy , General"
The Maze,"Young Adult Fiction , Social Themes , Friendship"
The Surfing Corpse (P.C. Hawke Mysteries),"Young Adult Fiction , Mysteries & Detective Stories"
From the Mixed-Up Files of Mrs. Basil E. Frankweiler,"Young Adult Fiction , Family , Siblings"
Two Guys Noticed Me...and Other Miracles: A Novel (Books for Young Readers),"Young Adult Fiction , General"
Steps in Time (Especially For Girls),"Young Adult Fiction , General"
"Haunted Waters (Red Rock Mysteries, No. 1)","Young Adult Fiction , Art"
"Jewish Heroes, Jewish Values: Living Mitzvot in Today's World","Young Adult Fiction , Religious , Jewish"
Beautiful Stranger (A-List),"Young Adult Fiction , Lifestyles , City & Town Life"
"Princess in the Spotlight (The Princess Diaries, Vol. 2)","Young Adult Fiction , Royalty"
The Truth About Forever,"Young Adult Fiction , Social Themes , Death, Grief, Bereavement"
1776: Son of Liberty: A Novel of the American Revolution (Young Founders),"Young Adult Fiction , Historical , United States , Colonial & Revolutionary Periods"
Shrimp,"Young Adult Fiction , Romance , General"
Eragon (Inheritance),"Young Adult Fiction , Fantasy , General"
Aquarian Age - Juvenile Orion Volume 2,"Young Adult Fiction , Comics & Graphic Novels , Manga"
"MeruPuri, Vol. 1 (1)","Young Adult Fiction , Comics & Graphic Novels , Manga"
Sirens and Spies,"Young Adult Fiction , Mysteries & Detective Stories"
Stealing Freedom,"Young Adult Fiction , People & Places , United States , African American"
Fielder's Choice,"Young Adult Fiction , Sports & Recreation , Baseball & Softball"
The Body of Christopher Creed,"Young Adult Fiction , Mysteries & Detective Stories"
The Troll King,"Young Adult Fiction , Legends, Myths, Fables , General"
White Fang (Scholastic Classics),"Young Adult Fiction , Classics"
"Lydia, Queen of Palestine (Puffin Book)","Young Adult Fiction , Royalty"
Anne Frank and Me,"Young Adult Fiction , Historical , General"
Tangled Web (TodaysGirls.com #3) (Repack),"Young Adult Fiction , Religious , Christian , General"
"Princess in Pink (Princess Diaries, Vol. 5)","Young Adult Fiction , Humorous , General"
Vanishing Act: Mystery at the U.S. Open,"Young Adult Fiction , Mysteries & Detective Stories"
Kiss (Fearless #5),"Young Adult Fiction , Action & Adventure , General"
Fearless (#27),"Young Adult Fiction , Action & Adventure , General"
Wild Iris Bloom,"Young Adult Fiction , General"
The Merchant of Death (1) (Pendragon),"Young Adult Fiction , Fantasy , General"
Goofyfoot Gurl 1: Let There Be Lighten Up!,"Young Adult Fiction , Comics & Graphic Novels , General"
Fever 1793,"Young Adult Fiction , Health & Daily Living , Diseases, Illnesses & Injuries"
"Chosen (House of Night, Book 3)","Young Adult Fiction , Fantasy , General"
Remembering Mog (An Avon Flare Book),"Young Adult Fiction , Girls & Women"
Vampire Beach - Bloodlust & Initiation,"Young Adult Fiction , General"
Tales of Mystery and Terror (Puffin Classics),"Young Adult Fiction , Classics"
Girls in Pants: The Third Summer of the Sisterhood,"Young Adult Fiction , Social Themes , Friendship"
Woman in the Wall,"Young Adult Fiction , Social Themes , Emotions & Feelings"
"Wicked Lovely (Wicked Lovely, 1)","Young Adult Fiction , Fantasy , General"
Graffiti Girl,"Young Adult Fiction , School & Education , General"
Impulse,"Young Adult Fiction , Social Themes , Friendship"
"Over Sea, Under Stone (The Dark Is Rising Sequence)","Young Adult Fiction , Fantasy , General"
Megan Meade's Guide to the McGowan Boys,"Young Adult Fiction , Romance , General"
The Valley of Secrets,"Young Adult Fiction , Action & Adventure , General"
Black Storm Comin',"Young Adult Fiction , Historical , United States , General"
Godless,"Young Adult Fiction , Religious , General"
The Princess Diaries,"Young Adult Fiction , Royalty"
Things Hoped For (Things Not Seen),"Young Adult Fiction , Family , Multigenerational"
Tales from Shakespeare (Puffin Classics),"Young Adult Fiction , Classics"
Whale Talk,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Rebel Glory (Lightning on Ice),"Young Adult Fiction , Sports & Recreation , Water Sports"
Dead Is a State of Mind,"Young Adult Fiction , Fantasy , General"
Jessica's Guide to Dating on the Dark Side,"Young Adult Fiction , Fantasy , General"
The Callender Papers,"Young Adult Fiction , Mysteries & Detective Stories"
The Book of the Lion,"Young Adult Fiction , Historical , Medieval"
Looking for Alaska,"Young Adult Fiction , School & Education , General"
"The Mystery of the Flying Express (Hardy Boys, Book 20)","Young Adult Fiction , Mysteries & Detective Stories"
To the Summit,"Young Adult Fiction , Action & Adventure , General"
Mossflower (Prequel to Redwall),"Young Adult Fiction , Fantasy , General"
Body Bags: A Body of Evidence Thriller #1,"Young Adult Fiction , Mysteries & Detective Stories"
Hannah In Between,"Young Adult Fiction , Girls & Women"
Soldier Boys,"Young Adult Fiction , Historical , Military & Wars"
Shakespeare's Scribe (Shakespeare Stealer),"Young Adult Fiction , Historical , Europe"
Go Ask Alice (Anonymous Diaries),"Young Adult Fiction , Social Themes , Drugs, Alcohol, Substance Abuse"
The Master Puppeteer,"Young Adult Fiction , Historical , Asia"
Just Listen,"Young Adult Fiction , Social Themes , Emotions & Feelings"
True Friends (The Christy Miller Series #7),"Young Adult Fiction , General"
The Door in the Dragon's Throat (Volume 1),"Young Adult Fiction , Action & Adventure , General"
His Dark Materials Omnibus (The Golden Compass / The Subtle Knife / The Amber Spyglass),"Young Adult Fiction , Fantasy , General"
Hope Was Here (2001 Newbery Honor Book),"Young Adult Fiction , Fantasy , General"
What Happened to Heather Hopkowitz?,"Young Adult Fiction , Short Stories"
Royally Jacked (The Romantic Comedies),"Young Adult Fiction , Girls & Women"
Messenger,"Young Adult Fiction , General"
Stay With Me,"Young Adult Fiction , Family , Siblings"
Gold Unicorn (Dragonflight),"Young Adult Fiction , General"
Candy,"Young Adult Fiction , Romance , General"
The Staircase,"Young Adult Fiction , Historical , United States , 19th Century"
The Haunting (Laurel-Leaf Books),"Young Adult Fiction , Historical , General"
Soldier's Heart: Being the Story of the Enlistment and Due Service of the Boy Charley Goddard in the First Minnesota Volunteers,"Young Adult Fiction , Historical , General"
Stealing Freedom,"Young Adult Fiction , Historical , United States , 19th Century"
Simpsons Comics Belly Buster (Simpsons Comic Compilations),"Young Adult Fiction , Comics & Graphic Novels , General"
Simply Alice (14),"Young Adult Fiction , Social Themes , New Experience"
"The Princess Present: A Princess Diaries Book (Princess Diaries, Vol. 6 1/2)","Young Adult Fiction , Royalty"
"Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood of Traveling Pants, Book 4)","Young Adult Fiction , Girls & Women"
The Last Apprentice (Revenge of the Witch),"Young Adult Fiction , Fantasy , Dark Fantasy"
You're Grounded for Life!: And 49 Other Crazy Things Parents Say,"Young Adult Fiction , General"
Wrecked (Richard Jackson Books (Atheneum Hardcover)),"Young Adult Fiction , Family , Siblings"
The Extraordinary Cases of Sherlock Holmes (Puffin Classics),"Young Adult Fiction , Classics"
Operation Red Jericho (The Guild of Specialists),"Young Adult Fiction , Historical , Exploration & Discovery"
"The Astonishing Life of Octavian Nothing, Traitor to the Nation, Vol. 1: The Pox Party","Young Adult Fiction , Historical , General"
"Operation Typhoon Shore (The Guild of Specialists, No.2)","Young Adult Fiction , Historical , Exploration & Discovery"
Kaimira: The Sky Village: Book One (Kaimira (Hardcover)),"Young Adult Fiction , Fantasy , General"
"The Astonishing Life of Octavian Nothing, Traitor to the Nation, Vol. 2: The Kingdom on the Waves","Young Adult Fiction , Historical , United States , Colonial & Revolutionary Periods"
ttfn (Internet Girls),"Young Adult Fiction , School & Education , General"
KELLY'S HERO (SAVED BY THE BELL) #10,"Young Adult Fiction , General"
Prom,"Young Adult Fiction , Family , General"
"The Earth, My Butt, and Other Big Round Things","Young Adult Fiction , Family , General"
Angels in Pink: Holly's Story,"Young Adult Fiction , Family , Siblings"
Zipped (Knopf Readers Circle),"Young Adult Fiction , Social Themes , Emotions & Feelings"
Gathering Blue,"Young Adult Fiction , Fantasy , General"
"Girl, 15, Charming but Insane (Girl, 15 Series)","Young Adult Fiction , Girls & Women"
The Ropemaker (Ropemaker Series),"Young Adult Fiction , Fantasy , General"
The Bridesmaid,"Young Adult Fiction , Family , General"
Confessions of a Boyfriend Stealer,"Young Adult Fiction , Romance , General"
A Brief Chapter in My Impossible Life,"Young Adult Fiction , Family , Parents"
Pool Boy (Readers Circle),"Young Adult Fiction , Social Themes , Death, Grief, Bereavement"
"The Boyfriend List: (15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver) (Ruby Oliver Quartet)","Young Adult Fiction , Romance , General"
Kit's Wilderness,"Young Adult Fiction , Horror"
The Nannies,"Young Adult Fiction , Romance , General"
Tell It to Naomi,"Young Adult Fiction , Romance , General"
Stargirl (Stargirl Series),"Young Adult Fiction , Social Themes , Peer Pressure"
Mystery of the Attic,"Young Adult Fiction , Horror"
Rebel Angels (The Gemma Doyle Trilogy Book #2),"Young Adult Fiction , Fantasy , General"
Holes,"Young Adult Fiction , Media Tie-In"
"Twilight (The Twilight Saga, Book 1)","Young Adult Fiction , Fantasy , General"
"The Crisscross Shadow (The Hardy Boys, No. 32)","Young Adult Fiction , Mysteries & Detective Stories"
The Blue Sword (Newbery Honor Roll),"Young Adult Fiction , Girls & Women"
The Jungle Book,"Young Adult Fiction , General"
"Land of Promise (The Days of Laura Ingalls Wilder, Book 8)","Young Adult Fiction , General"
Harper and Moon,"Young Adult Fiction , General"
East,"Young Adult Fiction , Fantasy , General"
Dragondrums (Argo Book),"Young Adult Fiction , General"
Cathy's Book: If Found Call (650) 266-8233,"Young Adult Fiction , General"
Blue is for Nightmares (Stolarz Series),"Young Adult Fiction , Fantasy , General"
My Big Nose and Other Natural Disasters,"Young Adult Fiction , Social Themes , Friendship"
"Brisingr, or The Seven Promises of Eragon Shadeslayer and Saphira Bjartskular. Inheritance. Book Three","Young Adult Fiction , Fantasy , Epic"
Dead Is So Last Year,"Young Adult Fiction , Fantasy , General"
Genius Squad,"Young Adult Fiction , School & Education , General"
Only In Your Dreams (Gossip Girl #9),"Young Adult Fiction , School & Education , Boarding School & Prep School"
Funny Little Monkey,"Young Adult Fiction , Family , Siblings"
"Mustang, Wild Spirit of the West","Young Adult Fiction , Animals , Horses"
Unseen Companion,"Young Adult Fiction , Family , Orphans & Foster Homes"
Nexus: Book II (Nexus),"Young Adult Fiction , Comics & Graphic Novels , General"
The Patron Saint of Butterflies,"Young Adult Fiction , Family , Alternative Family"
Perfect: A Novel,"Young Adult Fiction , Social Themes , General"
"Pretties (Uglies Trilogy, Book 2)","Young Adult Fiction , Science Fiction , General"
"The Angel Experiment (Maximum Ride, Book 1)","Young Adult Fiction , Science Fiction , General"
Ark Angel (Alex Rider Adventure),"Young Adult Fiction , Action & Adventure , General"
Violet on the Runway,"Young Adult Fiction , Social Themes , Friendship"
The Book Thief,"Young Adult Fiction , Historical , Holocaust"
The Dangerous Days of Daniel X,"Young Adult Fiction , Science Fiction , General"
Summer of Love: The Principles of Love,"Young Adult Fiction , Family , General"
"Blood Witch (Sweep, No. 3)","Young Adult Fiction , Religious , General"
"Dark Magick (Sweep, No. 4)","Young Adult Fiction , Religious , General"
Little Princess,"Young Adult Fiction , General"
The Reformed Vampire Support Group,"Young Adult Fiction , Fantasy , General"
"The Secrets of Peaches (Peaches, 2)","Young Adult Fiction , Girls & Women"
Forbidden Boy,"Young Adult Fiction , Social Themes , Dating & Sex"
Take It Off: An Insiders Novel,"Young Adult Fiction , Romance , General"
Just Listen,"Young Adult Fiction , Family , Siblings"
Pants on Fire,"Young Adult Fiction , Humorous , General"
The Other Boy,"Young Adult Fiction , Social Themes , Dating & Sex"
Is He Or Isn't He?,"Young Adult Fiction , Romance , General"
The Au Pairs,"Young Adult Fiction , Romance , General"
Skinny-dipping (Au Pairs),"Young Adult Fiction , Social Themes , Friendship"
"The Two Swords (Drizzt ""4: Paths of Darkness"") (The Hunter's Blades Trilogy, Book 3)","Young Adult Fiction , Fantasy , General"
Lord Brocktree: A Novel of Redwall,"Young Adult Fiction , Fantasy , General"
Caribbean Cruising,"Young Adult Fiction , Social Themes , New Experience"
Spy Kids Adventures #7: Superstar Spies,"Young Adult Fiction , General"
The Reality Bug (4) (Pendragon),"Young Adult Fiction , Fantasy , General"
The Naming: The First Book of Pellinor (Pellinor Series),"Young Adult Fiction , Fantasy , General"
The Highest Tide: A Novel,"Young Adult Fiction , Social Themes , General"
"Project Princess (The Princess Diaries, Vol. 4 1/2)","Young Adult Fiction , Royalty"
Old Magic,"Young Adult Fiction , Fantasy , General"
The Hanged Man,"Young Adult Fiction , Family , General"
Robinson Crusoe (Barnes & Noble Classics Series) (B&N Classics),"Young Adult Fiction , Action & Adventure , General"
Friedrich,"Young Adult Fiction , Historical , Holocaust"
Lucy the Giant,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Prairie Songs (A Harper Trophy Book),"Young Adult Fiction , Historical , United States , Colonial & Revolutionary Periods"
Net Force 07: Cyberspy,"Young Adult Fiction , Science Fiction , General"
"Honey, Baby, Sweetheart","Young Adult Fiction , Family , Parents"
Great Tales of Terror (Watermill Classics),"Young Adult Fiction , General"
Wolf by the Ears,"Young Adult Fiction , Historical , United States , General"
The China Garden,"Young Adult Fiction , General"
Treasure Island,"Young Adult Fiction , Classics"
Where I Want to Be,"Young Adult Fiction , Family , Siblings"
The Schwa was Here,"Young Adult Fiction , Social Themes , Friendship"
Slam,"Young Adult Fiction , Humorous , General"
Double Helix,"Young Adult Fiction , Family , Multigenerational"
New Moon (The Twilight Saga),"Young Adult Fiction , Horror"
Faerie Wars (Faerie Wars Chronicles),"Young Adult Fiction , Fantasy , General"
Lizzie Bright and the Buckminster Boy,"Young Adult Fiction , Family , General"
Peeps,"Young Adult Fiction , Horror"
What My Mother Doesn't Know,"Young Adult Fiction , Romance , General"
"The Sweet Far Thing (Gemma Doyle, Book 3)","Young Adult Fiction , Fantasy , General"
"Inner Circle (Private, Book 5)","Young Adult Fiction , School & Education , General"
"Tempted (It Girl, Book 6)","Young Adult Fiction , School & Education , General"
"The Final Warning (Maximum Ride, Book 4)","Young Adult Fiction , Action & Adventure , General"
"Cruel Summer: Fast Girls, Hot Boys Series","Young Adult Fiction , Social Themes , Drugs, Alcohol, Substance Abuse"
"Watching the Roses: The Egerton Hall Novels, Volume Two","Young Adult Fiction , Romance , General"
"The Wizard Heir (The Heir Chronicles, 2)","Young Adult Fiction , Fantasy , General"
Dancing on the Edge,"Young Adult Fiction , Social Themes , Emotions & Feelings"
Now You See It . . .,"Young Adult Fiction , Fantasy , General"
"Full Circle (Sweep, No. 14)","Young Adult Fiction , Family , Adoption"
Small Steps,"Young Adult Fiction , People & Places , United States , African American"
The Book of Dead Days (Book of Dead Days Series),"Young Adult Fiction , Fantasy , Dark Fantasy"
The Other Ones,"Young Adult Fiction , Family , Multigenerational"
The Simon & Schuster Young Readers' Illustrated Thesaurus,"Young Adult Fiction , General"
Dragon and Thief: The First Dragonback Adventure,"Young Adult Fiction , Fantasy , General"
The Sea of Trolls,"Young Adult Fiction , Fantasy , General"
Seeing Redd (The Looking Glass Wars),"Young Adult Fiction , Fantasy , General"
"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, 1)","Young Adult Fiction , School & Education , General"
The Princess and the Hound,"Young Adult Fiction , Fantasy , General"
Let It Snow: Three Holiday Romances,"Young Adult Fiction , Romance , General"
Sealed with a Diss,"Young Adult Fiction , Girls & Women"
Luna,"Young Adult Fiction , Family , Siblings"
Witch & Curse (Wicked),"Young Adult Fiction , Fantasy , General"
The Lost City of Faar (2) (Pendragon),"Young Adult Fiction , Fantasy , General"
"Cross My Heart and Hope to Spy (Gallagher Girls, 2)","Young Adult Fiction , Mysteries & Detective Stories"
The Fury and Dark Reunion (The Vampire Diaries),"Young Adult Fiction , Horror"
